gaze,134021657673600198,910,349
gaze,134021657673683993,913,359
gaze,134021657673773015,907,351
gaze,134021657673855494,910,345
gaze,134021657673939730,912,333
gaze,134021657674028042,919,359
gaze,134021657674106926,909,333
gaze,134021657674188933,910,346
gaze,134021657674272525,911,347
gaze,134021657674356362,911,340
gaze,134021657674440281,909,352
gaze,134021657674516861,911,334
gaze,134021657674581015,905,318
gaze,134021657674650381,910,350
gaze,134021657674771899,900,312
gaze,134021657674855970,907,342
gaze,134021657674939264,906,339
gaze,134021657675033157,910,347
gaze,134021657675108809,909,346
gaze,134021657675188366,906,337
gaze,134021657675273973,910,334
gaze,134021657675355499,907,326
gaze,134021657675439289,910,347
gaze,134021657675521729,910,330
gaze,134021657675599511,905,301
gaze,134021657675684373,892,312
gaze,134021657675772404,905,342
gaze,134021657675982111,910,340
gaze,134021657675983477,908,317
gaze,134021657676071710,910,333
gaze,134021657676107603,905,337
gaze,134021657676198096,904,347
gaze,134021657676273554,903,335
gaze,134021657676356063,908,347
gaze,134021657676440049,910,354
gaze,134021657676516930,901,320
gaze,134021657676581383,907,339
gaze,134021657676651488,904,320
gaze,134021657676771762,907,345
gaze,134021657676835193,904,330
gaze,134021657676939970,909,333
gaze,134021657677022783,925,338
gaze,134021657677110602,1064,377
gaze,134021657677192888,1209,322
gaze,134021657677277748,1315,283
gaze,134021657677360713,1355,301
gaze,134021657677444192,1343,308
gaze,134021657677526344,1341,301
gaze,134021657677603382,1343,294
gaze,134021657677694280,1341,289
gaze,134021657677770503,1339,299
gaze,134021657677860349,1333,284
gaze,134021657677942504,1342,282
gaze,134021657678042214,1336,279
gaze,134021657678109432,1325,293
gaze,134021657678195384,1340,286
gaze,134021657678277023,1334,282
gaze,134021657678361680,1329,289
gaze,134021657678452460,1337,277
gaze,134021657678523100,1334,282
gaze,134021657678590919,1337,295
gaze,134021657678669501,1327,272
gaze,134021657678776388,1331,293
gaze,134021657678839387,1342,295
gaze,134021657678944443,1327,298
gaze,134021657679027110,1331,289
gaze,134021657679113435,1330,294
gaze,134021657679193438,1339,283
gaze,134021657679276568,1332,293
gaze,134021657679359639,1323,292
gaze,134021657679445072,1343,278
gaze,134021657679530404,1329,286
gaze,134021657679605431,1336,293
gaze,134021657679694335,1330,297
gaze,134021657679778769,1321,302
gaze,134021657679861792,1330,286
gaze,134021657679943347,1330,272
gaze,134021657680027112,1325,296
gaze,134021657680110083,1324,293
gaze,134021657680192887,1334,294
gaze,134021657680276458,1329,288
gaze,134021657680359941,1327,303
gaze,134021657680442810,1330,296
gaze,134021657680520675,1328,283
gaze,134021657680592343,1330,275
gaze,134021657680670042,1318,285
gaze,134021657680739798,1321,304
gaze,134021657680860244,1328,298
gaze,134021657680944018,1331,276
gaze,134021657681027222,1331,295
gaze,134021657681110293,1326,304
gaze,134021657681205052,1335,283
gaze,134021657681277299,1323,298
gaze,134021657681360797,1323,310
gaze,134021657681453811,1315,487
gaze,134021657682728949,1088,748
gaze,134021657682824780,1149,598
gaze,134021657682969334,1143,468
gaze,134021657683027039,1143,419
gaze,134021657683101603,1145,320
gaze,134021657683194611,1134,415
gaze,134021657683277055,1131,367
gaze,134021657683366328,1123,425
gaze,134021657683443878,1138,405
gaze,134021657683526897,1133,385
gaze,134021657683609190,1126,413
gaze,134021657683693216,1127,410
gaze,134021657683766317,1133,412
gaze,134021657683860921,1123,412
gaze,134021657683944186,1131,375
gaze,134021657684039866,1128,414
gaze,134021657684110228,1137,385
gaze,134021657684193275,1131,397
gaze,134021657684276492,1139,405
gaze,134021657684360287,1127,414
gaze,134021657684444563,1127,408
gaze,134021657684527170,1131,416
gaze,134021657684609972,1127,404
gaze,134021657684682939,1123,410
gaze,134021657684740390,1103,435
gaze,134021657684823018,938,470
